queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-c9af7aaeaac7fe54,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-01e6c0a3dc738159""]",cy,dominant_main,cy.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""fed021b716b7aca429133bcf4238785a7ddaa52f9c116017e0ae0eb34a277213""],""db_checksums"":[""fed021b716b7aca429133bcf4238785a7ddaa52f9c116017e0ae0eb34a277213""],""db_data_roles"":[""superseded""],""db_ids"":[56144],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""fed021b716b7aca429133bcf4238785a7ddaa52f9c116017e0ae0eb34a277213""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_cy_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/cy/cy_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-babb3ebe4ec92ca5,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_30m_20260401_20260707.parquet,"[""RES-776246a92250f10f""]",fg,actual_contract,FG2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_30m_20260401_20260707.parquet,"{""actual_checksums"":[""425b85e308d944c8fa88cdc44e5023af93b7347ae60b724ec9c93210ea7b25b7""],""db_checksums"":[""425b85e308d944c8fa88cdc44e5023af93b7347ae60b724ec9c93210ea7b25b7"",""ced35fe0e01bcc4279d2530264eb51c42a0fe5ca97849221ad55a64c067bc9fa""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33445,34032],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""425b85e308d944c8fa88cdc44e5023af93b7347ae60b724ec9c93210ea7b25b7""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_fg_FG2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-e99f5f88f978de77,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_30m_20260416_20260707.parquet,"[""RES-49bc4885dfb09df9""]",fg,actual_contract,FG2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_30m_20260416_20260707.parquet,"{""actual_checksums"":[""e27f7d991d262066424949ccdc94c44fea9ef97fe5f74c8c4a64a37329a3da39""],""db_checksums"":[""e27f7d991d262066424949ccdc94c44fea9ef97fe5f74c8c4a64a37329a3da39""],""db_data_roles"":[""superseded""],""db_ids"":[47877],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""e27f7d991d262066424949ccdc94c44fea9ef97fe5f74c8c4a64a37329a3da39""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_fg_FG2609_20260416_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-6b946e48e734fd04,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-0c68c6646055be04""]",fg,dominant_main,fg.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""c79f08932c2bb5267ec64393ddffc791c39e79607c03efdf7b948d45071473aa""],""db_checksums"":[""c79f08932c2bb5267ec64393ddffc791c39e79607c03efdf7b948d45071473aa""],""db_data_roles"":[""superseded""],""db_ids"":[41022],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""c79f08932c2bb5267ec64393ddffc791c39e79607c03efdf7b948d45071473aa""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_fg_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-978f8368a777c124,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-2fbcb6d3324d5cfe""]",fg,dominant_main,fg.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""86fbbac56e162954d32b3e543f671b1a74eab4afd9be69786bf005d30c29616c""],""db_checksums"":[""86fbbac56e162954d32b3e543f671b1a74eab4afd9be69786bf005d30c29616c""],""db_data_roles"":[""superseded""],""db_ids"":[56164],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""86fbbac56e162954d32b3e543f671b1a74eab4afd9be69786bf005d30c29616c""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_fg_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/fg/fg_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-50e4de0559fd444a,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_30m_20260401_20260707.parquet,"[""RES-1412e81b6036d185""]",jr,actual_contract,JR2607,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_30m_20260401_20260707.parquet,"{""actual_checksums"":[""7e1a5716e6bff80f5b23a64e9f3c8bd024eed3384c255e377756255291ca4478""],""db_checksums"":[""7e1a5716e6bff80f5b23a64e9f3c8bd024eed3384c255e377756255291ca4478"",""fa7763ebe8376674a15c16d7738170005e07b4cbc187a3d60507377b9bab0460""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33755,34109],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""7e1a5716e6bff80f5b23a64e9f3c8bd024eed3384c255e377756255291ca4478""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_jr_JR2607_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-6fbfe6f9a67d750c,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_30m_20260520_20260707.parquet,"[""RES-af5d6041e6f8e72b""]",jr,actual_contract,JR2607,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_30m_20260520_20260707.parquet,"{""actual_checksums"":[""3b55eeb1586b93d0fe6d225b2d7d450b4db1f332c9a55d762024471a37616686""],""db_checksums"":[""3b55eeb1586b93d0fe6d225b2d7d450b4db1f332c9a55d762024471a37616686""],""db_data_roles"":[""superseded""],""db_ids"":[47325],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""3b55eeb1586b93d0fe6d225b2d7d450b4db1f332c9a55d762024471a37616686""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_jr_JR2607_20260520_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-9016535fdf055263,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-003ecbbfc56ebff3""]",jr,dominant_main,jr.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""b9f4fbf71852e6a631b90f0aeaa917a1af48156fca7c6bb6040793afdaa815a7""],""db_checksums"":[""b9f4fbf71852e6a631b90f0aeaa917a1af48156fca7c6bb6040793afdaa815a7""],""db_data_roles"":[""superseded""],""db_ids"":[41082],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""b9f4fbf71852e6a631b90f0aeaa917a1af48156fca7c6bb6040793afdaa815a7""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_jr_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-25fc8afff8ea296b,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-254066a9ee7817e0""]",jr,dominant_main,jr.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""3415bff971efc76bbc3b7862c1da9b74a080a1bf78e5eabf6b824442c8c267ab""],""db_checksums"":[""3415bff971efc76bbc3b7862c1da9b74a080a1bf78e5eabf6b824442c8c267ab""],""db_data_roles"":[""superseded""],""db_ids"":[56204],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""3415bff971efc76bbc3b7862c1da9b74a080a1bf78e5eabf6b824442c8c267ab""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_jr_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/jr/jr_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-268c9824e5409ff1,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_30m_20260401_20260707.parquet,"[""RES-081994b2471bd8a6""]",ma,actual_contract,MA2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_30m_20260401_20260707.parquet,"{""actual_checksums"":[""85304e476b284ad2c9e4704ac9391f9859e436ea53c252a7ef48f96b98be68af""],""db_checksums"":[""214b43767fb6a2159ad323322def1e6d1b8a018e3309eb250bfdffde2d8c74ae"",""85304e476b284ad2c9e4704ac9391f9859e436ea53c252a7ef48f96b98be68af""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33403,34165],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""85304e476b284ad2c9e4704ac9391f9859e436ea53c252a7ef48f96b98be68af""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_ma_MA2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-21ab429e1e412689,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_30m_20260414_20260707.parquet,"[""RES-6879399bbd2d92c0""]",ma,actual_contract,MA2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_30m_20260414_20260707.parquet,"{""actual_checksums"":[""ced6f3577f9cb49c0b79c8d958e1df9aefbefd4208d82b8b0e8c8e15ef6478a9""],""db_checksums"":[""ced6f3577f9cb49c0b79c8d958e1df9aefbefd4208d82b8b0e8c8e15ef6478a9""],""db_data_roles"":[""superseded""],""db_ids"":[47943],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""ced6f3577f9cb49c0b79c8d958e1df9aefbefd4208d82b8b0e8c8e15ef6478a9""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_ma_MA2609_20260414_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-5280a8c67eda5be4,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-2a33937ccd16dc0d""]",ma,dominant_main,ma.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""2ebb8c38e6511b2187f3d702b5801e823497e589405632ae2e31808684088a5e""],""db_checksums"":[""2ebb8c38e6511b2187f3d702b5801e823497e589405632ae2e31808684088a5e""],""db_data_roles"":[""superseded""],""db_ids"":[41130],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""2ebb8c38e6511b2187f3d702b5801e823497e589405632ae2e31808684088a5e""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ma_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-82a40b1c5e8ffcec,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-5b9e473c8c430e79""]",ma,dominant_main,ma.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""f7ca7e6acd94cb85164dfc5c29d563df13990c4e977f16f65decd5dfcc0a46b1""],""db_checksums"":[""f7ca7e6acd94cb85164dfc5c29d563df13990c4e977f16f65decd5dfcc0a46b1""],""db_data_roles"":[""superseded""],""db_ids"":[56236],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""f7ca7e6acd94cb85164dfc5c29d563df13990c4e977f16f65decd5dfcc0a46b1""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ma_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/ma/ma_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-e584b849ea0d4406,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_30m_20260401_20260707.parquet,"[""RES-9a5749f4d7af2472""]",oi,actual_contract,OI2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_30m_20260401_20260707.parquet,"{""actual_checksums"":[""3fe72033beeab97fdcc3878f21d04f617f917b4a74097f8e5a7888e0a37ebff2""],""db_checksums"":[""3fe72033beeab97fdcc3878f21d04f617f917b4a74097f8e5a7888e0a37ebff2"",""5437749e13d0a2c40197dc41afe320dcbca81a1f6165568c93b04bba7f4ab4b1""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33811,34186],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""3fe72033beeab97fdcc3878f21d04f617f917b4a74097f8e5a7888e0a37ebff2""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_oi_OI2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
