queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-3e087338785cc566,download_missing_actual_rank1_interval,m:M0508:1d:2005-03-17:2005-06-20,"[""RES-fbe7cf9ada28a079""]",m,actual_contract,M0508,1d,,"{""db_absent"":true,""expected_end"":""2005-06-20"",""expected_start"":""2005-03-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-2665c61afc5092dc,download_missing_actual_rank1_interval,m:M0509:1d:2005-06-21:2005-08-02,"[""RES-c2ebb07baf9b5ab0""]",m,actual_contract,M0509,1d,,"{""db_absent"":true,""expected_end"":""2005-08-02"",""expected_start"":""2005-06-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-004471d1db4b7959,download_missing_actual_rank1_interval,m:M0511:1d:2005-08-03:2005-09-05,"[""RES-93baca3efd360075""]",m,actual_contract,M0511,1d,,"{""db_absent"":true,""expected_end"":""2005-09-05"",""expected_start"":""2005-08-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-606121c7221c5fff,download_missing_actual_rank1_interval,m:M0601:1d:2005-09-06:2005-10-25,"[""RES-9b758de187b80a7a""]",m,actual_contract,M0601,1d,,"{""db_absent"":true,""expected_end"":""2005-10-25"",""expected_start"":""2005-09-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-22feb81c59a31052,download_missing_actual_rank1_interval,m:M0605:1d:2005-10-26:2006-02-17,"[""RES-ee03746efd706f77""]",m,actual_contract,M0605,1d,,"{""db_absent"":true,""expected_end"":""2006-02-17"",""expected_start"":""2005-10-26"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f729edc15d3e944f,download_missing_actual_rank1_interval,m:M0609:1d:2006-02-20:2006-05-11,"[""RES-4feb0960feb275b9""]",m,actual_contract,M0609,1d,,"{""db_absent"":true,""expected_end"":""2006-05-11"",""expected_start"":""2006-02-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-decbff9251105373,download_missing_actual_rank1_interval,m:M0611:1d:2006-05-12:2006-07-31,"[""RES-ba5b75381c947e73""]",m,actual_contract,M0611,1d,,"{""db_absent"":true,""expected_end"":""2006-07-31"",""expected_start"":""2006-05-12"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-db9a7605625d87df,download_missing_actual_rank1_interval,m:M0701:1d:2006-08-01:2006-10-19,"[""RES-6f63e794d9e569a2""]",m,actual_contract,M0701,1d,,"{""db_absent"":true,""expected_end"":""2006-10-19"",""expected_start"":""2006-08-01"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f75146d9c62b5181,download_missing_actual_rank1_interval,m:M0705:1d:2006-10-20:2007-01-31,"[""RES-6cd9e74c537b2959""]",m,actual_contract,M0705,1d,,"{""db_absent"":true,""expected_end"":""2007-01-31"",""expected_start"":""2006-10-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0da608e98a103b9d,download_missing_actual_rank1_interval,m:M0709:1d:2007-02-01:2007-07-03,"[""RES-2f44f6fe479069bd""]",m,actual_contract,M0709,1d,,"{""db_absent"":true,""expected_end"":""2007-07-03"",""expected_start"":""2007-02-01"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-4c8f1d956410f127,download_missing_actual_rank1_interval,m:M0801:1d:2007-07-04:2007-08-23,"[""RES-c9c492edc295ec9a""]",m,actual_contract,M0801,1d,,"{""db_absent"":true,""expected_end"":""2007-08-23"",""expected_start"":""2007-07-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-029ba8a501656b34,download_missing_actual_rank1_interval,m:M0805:1d:2007-08-24:2007-12-13,"[""RES-13a600e410c5a8be""]",m,actual_contract,M0805,1d,,"{""db_absent"":true,""expected_end"":""2007-12-13"",""expected_start"":""2007-08-24"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1546fbd1bfe36dff,download_missing_actual_rank1_interval,m:M0809:1d:2007-12-14:2008-06-25,"[""RES-da09cbe94742105a""]",m,actual_contract,M0809,1d,,"{""db_absent"":true,""expected_end"":""2008-06-25"",""expected_start"":""2007-12-14"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-fac1d5aa01ec963e,download_missing_actual_rank1_interval,m:M0901:1d:2008-06-26:2008-10-31,"[""RES-e6a333c0dd03f933""]",m,actual_contract,M0901,1d,,"{""db_absent"":true,""expected_end"":""2008-10-31"",""expected_start"":""2008-06-26"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d24ca28db74524f3,download_missing_actual_rank1_interval,m:M0905:1d:2008-11-03:2009-02-24,"[""RES-1032404dd1e254dc""]",m,actual_contract,M0905,1d,,"{""db_absent"":true,""expected_end"":""2009-02-24"",""expected_start"":""2008-11-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-eb90ff0cdadcb374,download_missing_actual_rank1_interval,m:M0909:1d:2009-02-25:2009-06-12,"[""RES-f9041dca6ef42074""]",m,actual_contract,M0909,1d,,"{""db_absent"":true,""expected_end"":""2009-06-12"",""expected_start"":""2009-02-25"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-11961cda04a7ec50,download_missing_actual_rank1_interval,m:M1001:1d:2009-06-15:2009-07-30,"[""RES-01be3199b699e48b""]",m,actual_contract,M1001,1d,,"{""db_absent"":true,""expected_end"":""2009-07-30"",""expected_start"":""2009-06-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7ca9f2072410855c,download_missing_actual_rank1_interval,m:M1005:1d:2009-07-31:2009-11-20,"[""RES-825250a9f1b45303""]",m,actual_contract,M1005,1d,,"{""db_absent"":true,""expected_end"":""2009-11-20"",""expected_start"":""2009-07-31"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-bddd6b3726f6fc76,download_missing_actual_rank1_interval,p:P0801:1d:2007-10-29:2007-10-29,"[""RES-94602f396702f84a""]",p,actual_contract,P0801,1d,,"{""db_absent"":true,""expected_end"":""2007-10-29"",""expected_start"":""2007-10-29"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a7f3008567ddef45,download_missing_actual_rank1_interval,p:P0805:1d:2007-10-30:2008-04-18,"[""RES-e1145f32e4d24d16""]",p,actual_contract,P0805,1d,,"{""db_absent"":true,""expected_end"":""2008-04-18"",""expected_start"":""2007-10-30"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3ae442e8176c9661,download_missing_actual_rank1_interval,p:P0809:1d:2008-04-21:2008-08-06,"[""RES-ececb4783bc7c4d6""]",p,actual_contract,P0809,1d,,"{""db_absent"":true,""expected_end"":""2008-08-06"",""expected_start"":""2008-04-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f970c6c9874297b6,download_missing_actual_rank1_interval,p:P0901:1d:2008-08-07:2008-11-26,"[""RES-c96fe77cab6510e4""]",p,actual_contract,P0901,1d,,"{""db_absent"":true,""expected_end"":""2008-11-26"",""expected_start"":""2008-08-07"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-ab250f46cfd3133e,download_missing_actual_rank1_interval,p:P0905:1d:2008-11-27:2009-03-03,"[""RES-b1b78800f9601e42""]",p,actual_contract,P0905,1d,,"{""db_absent"":true,""expected_end"":""2009-03-03"",""expected_start"":""2008-11-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-48eb22044d9ddf6f,download_missing_actual_rank1_interval,p:P0909:1d:2009-03-04:2009-06-12,"[""RES-8d85e8ce66d36689""]",p,actual_contract,P0909,1d,,"{""db_absent"":true,""expected_end"":""2009-06-12"",""expected_start"":""2009-03-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-ad028236d27b0a4a,download_missing_actual_rank1_interval,p:P1001:1d:2009-06-15:2009-08-07,"[""RES-ebeed7c190a5537e""]",p,actual_contract,P1001,1d,,"{""db_absent"":true,""expected_end"":""2009-08-07"",""expected_start"":""2009-06-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-32479ba056a9107b,download_missing_actual_rank1_interval,p:P1005:1d:2009-08-10:2009-11-26,"[""RES-3a71783098fc5eab""]",p,actual_contract,P1005,1d,,"{""db_absent"":true,""expected_end"":""2009-11-26"",""expected_start"":""2009-08-10"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-10-29""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-74898b663a5529e3,download_missing_actual_rank1_interval,pm:PM2201:1d:2021-09-15:2022-01-17,"[""RES-a24f7f5e12dc31b7""]",pm,actual_contract,PM2201,1d,,"{""db_absent"":true,""expected_end"":""2022-01-17"",""expected_start"":""2021-09-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2012-01-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
