product,layer,actual_contract,start_date,end_date,reason
rb,actual_1w_roll_segment,RB0911,2009-08-05,2009-09-01,"trading parameter gate failed for RB0911 on 2009-09-01: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB0912,2009-09-02,2009-10-09,"trading parameter gate failed for RB0912 on 2009-10-09: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1001,2009-10-12,2009-11-06,"trading parameter gate failed for RB1001 on 2009-11-06: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1002,2009-11-09,2009-11-30,"trading parameter gate failed for RB1002 on 2009-11-30: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1005,2009-12-01,2010-03-08,"trading parameter gate failed for RB1005 on 2010-03-08: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1010,2010-03-09,2010-07-19,"trading parameter gate failed for RB1010 on 2010-07-19: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1101,2010-07-20,2010-10-13,"trading parameter gate failed for RB1101 on 2010-10-13: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1105,2010-10-14,2011-02-09,"trading parameter gate failed for RB1105 on 2011-02-09: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1110,2011-02-10,2011-08-05,"trading parameter gate failed for RB1110 on 2011-08-05: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1201,2011-08-08,2011-11-02,"trading parameter gate failed for RB1201 on 2011-11-02: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1205,2011-11-03,2012-03-01,"trading parameter gate failed for RB1205 on 2012-03-01: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1210,2012-03-02,2012-07-11,"trading parameter gate failed for RB1210 on 2012-07-11: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1301,2012-07-12,2012-10-22,"trading parameter gate failed for RB1301 on 2012-10-22: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1305,2012-10-23,2013-02-18,"trading parameter gate failed for RB1305 on 2013-02-18: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
rb,actual_1w_roll_segment,RB1310,2013-02-19,2013-07-03,"trading parameter gate failed for RB1310 on 2013-07-03: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['margin', 'open_commission', 'close_commission', 'close_today_commission'], 'product'"
ri,actual_1w_roll_segment,RI1307,2012-07-24,2012-09-21,"trading parameter gate failed for RI1307 on 2012-09-21: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'ri', 'c"
ri,actual_1w_roll_segment,RI1309,2012-09-24,2013-07-24,"trading parameter gate failed for RI1309 on 2013-07-24: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'ri', 'c"
ri,actual_1w_roll_segment,RI1401,2013-07-25,2013-11-05,"trading parameter gate failed for RI1401 on 2013-11-05: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'ri', 'c"
ri,actual_1w_roll_segment,RI1405,2013-11-06,2014-04-23,"trading parameter gate failed for RI1405 on 2014-04-23: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'ri', 'c"
ri,actual_1w_roll_segment,RI1409,2014-04-24,2014-08-27,"trading parameter gate failed for RI1409 on 2014-08-27: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'ri', 'c"
ri,actual_1w_roll_segment,RI1501,2014-08-28,2014-12-31,"trading parameter gate failed for RI1501 on 2014-12-31: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1501', 'trade_date': "
ri,actual_1w_roll_segment,RI1505,2015-01-05,2015-04-02,"trading parameter gate failed for RI1505 on 2015-04-02: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1505', 'trade_date': "
ri,actual_1w_roll_segment,RI1601,2015-04-03,2016-01-15,"trading parameter gate failed for RI1601 on 2016-01-15: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1601', 'trade_date': "
ri,actual_1w_roll_segment,RI1605,2016-01-18,2016-05-16,"trading parameter gate failed for RI1605 on 2016-05-16: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1605', 'trade_date': "
ri,actual_1w_roll_segment,RI1609,2016-05-17,2016-06-14,"trading parameter gate failed for RI1609 on 2016-06-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1609', 'trade_date': "
ri,actual_1w_roll_segment,RI1701,2016-06-15,2016-10-24,"trading parameter gate failed for RI1701 on 2016-10-24: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1701', 'trade_date': "
ri,actual_1w_roll_segment,RI1709,2016-10-25,2016-12-14,"trading parameter gate failed for RI1709 on 2016-12-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1709', 'trade_date': "
ri,actual_1w_roll_segment,RI1703,2016-12-15,2017-03-14,"trading parameter gate failed for RI1703 on 2017-03-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1703', 'trade_date': "
ri,actual_1w_roll_segment,RI1705,2017-03-15,2017-05-15,"trading parameter gate failed for RI1705 on 2017-05-15: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'ri', 'contract_code': 'RI1705', 'trade_date': "
rm,actual_1w_roll_segment,RM1305,2012-12-28,2013-02-18,"trading parameter gate failed for RM1305 on 2013-02-18: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rm', 'c"
rm,actual_1w_roll_segment,RM1309,2013-02-19,2013-05-30,"trading parameter gate failed for RM1309 on 2013-05-30: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rm', 'c"
rm,actual_1w_roll_segment,RM1401,2013-05-31,2013-11-13,"trading parameter gate failed for RM1401 on 2013-11-13: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rm', 'c"
rm,actual_1w_roll_segment,RM1405,2013-11-14,2014-01-30,"trading parameter gate failed for RM1405 on 2014-01-30: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rm', 'c"
rm,actual_1w_roll_segment,RM1409,2014-02-07,2014-07-24,"trading parameter gate failed for RM1409 on 2014-07-24: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rm', 'c"
rm,actual_1w_roll_segment,RM1501,2014-07-25,2014-11-12,"trading parameter gate failed for RM1501 on 2014-11-12: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rm', 'c"
rm,actual_1w_roll_segment,RM1505,2014-11-13,2015-03-03,"trading parameter gate failed for RM1505 on 2015-03-03: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1505', 'trade_date': "
rm,actual_1w_roll_segment,RM1509,2015-03-04,2015-07-23,"trading parameter gate failed for RM1509 on 2015-07-23: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1509', 'trade_date': "
rm,actual_1w_roll_segment,RM1601,2015-07-24,2015-11-30,"trading parameter gate failed for RM1601 on 2015-11-30: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1601', 'trade_date': "
rm,actual_1w_roll_segment,RM1605,2015-12-01,2016-03-14,"trading parameter gate failed for RM1605 on 2016-03-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1605', 'trade_date': "
rm,actual_1w_roll_segment,RM1609,2016-03-15,2016-08-04,"trading parameter gate failed for RM1609 on 2016-08-04: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1609', 'trade_date': "
rm,actual_1w_roll_segment,RM1701,2016-08-05,2016-11-25,"trading parameter gate failed for RM1701 on 2016-11-25: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1701', 'trade_date': "
rm,actual_1w_roll_segment,RM1705,2016-11-28,2017-03-20,"trading parameter gate failed for RM1705 on 2017-03-20: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rm', 'contract_code': 'RM1705', 'trade_date': "
rs,actual_1w_roll_segment,RS1307,2012-12-28,2012-12-28,"trading parameter gate failed for RS1307 on 2012-12-28: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rs', 'c"
rs,actual_1w_roll_segment,RS1309,2012-12-31,2013-09-13,"trading parameter gate failed for RS1309 on 2013-09-13: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rs', 'c"
rs,actual_1w_roll_segment,RS1311,2013-09-16,2013-11-13,"trading parameter gate failed for RS1311 on 2013-11-13: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rs', 'c"
rs,actual_1w_roll_segment,RS1409,2013-11-14,2014-08-29,"trading parameter gate failed for RS1409 on 2014-08-29: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['open_commission', 'close_commission', 'close_today_commission'], 'product': 'rs', 'c"
rs,actual_1w_roll_segment,RS1507,2014-09-01,2015-06-02,"trading parameter gate failed for RS1507 on 2015-06-02: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rs', 'contract_code': 'RS1507', 'trade_date': "
rs,actual_1w_roll_segment,RS1509,2015-06-03,2015-09-16,"trading parameter gate failed for RS1509 on 2015-09-16: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rs', 'contract_code': 'RS1509', 'trade_date': "
rs,actual_1w_roll_segment,RS1607,2015-09-17,2016-07-14,"trading parameter gate failed for RS1607 on 2016-07-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rs', 'contract_code': 'RS1607', 'trade_date': "
rs,actual_1w_roll_segment,RS1609,2016-07-15,2016-09-14,"trading parameter gate failed for RS1609 on 2016-09-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rs', 'contract_code': 'RS1609', 'trade_date': "
rs,actual_1w_roll_segment,RS1611,2016-09-19,2016-11-14,"trading parameter gate failed for RS1611 on 2016-11-14: {'status': 'failed', 'source': 'mixed', 'missing_fields': ['close_today_commission'], 'product': 'rs', 'contract_code': 'RS1611', 'trade_date': "
ru,actual_1w_roll_segment,RU0503,2005-01-04,2005-02-17,"trading parameter gate failed for RU0503 on 2005-02-17: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0505,2005-02-18,2005-03-15,"trading parameter gate failed for RU0505 on 2005-03-15: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0506,2005-03-16,2005-04-12,"trading parameter gate failed for RU0506 on 2005-04-12: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0507,2005-04-13,2005-05-23,"trading parameter gate failed for RU0507 on 2005-05-23: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0508,2005-05-24,2005-06-20,"trading parameter gate failed for RU0508 on 2005-06-20: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0509,2005-06-21,2005-07-15,"trading parameter gate failed for RU0509 on 2005-07-15: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0510,2005-07-18,2005-08-16,"trading parameter gate failed for RU0510 on 2005-08-16: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0511,2005-08-17,2005-09-19,"trading parameter gate failed for RU0511 on 2005-09-19: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0601,2005-09-20,2005-10-19,"trading parameter gate failed for RU0601 on 2005-10-19: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0603,2005-10-20,2006-01-04,"trading parameter gate failed for RU0603 on 2006-01-04: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0604,2006-01-05,2006-02-10,"trading parameter gate failed for RU0604 on 2006-02-10: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0605,2006-02-13,2006-03-10,"trading parameter gate failed for RU0605 on 2006-03-10: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
ru,actual_1w_roll_segment,RU0606,2006-03-13,2006-03-30,"trading parameter gate failed for RU0606 on 2006-03-30: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
